review_id,url,status,before_commit_id,after_commit_id,structural_metrics,manual_classification
28473,https://git.eclipse.org/r/#/c/28473,MERGED,f586f1af79b3e88ef968ec1c709f65b40c23c974,493521418a801d9246c917c81d4b6f63aeceb0aa,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
28477,https://git.eclipse.org/r/#/c/28477,MERGED,3617768f3a188e1675dfc1f07a26b37495be8368,a106266f8f9f96ee87e0336a610b9bfa3f547344,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
28599,https://git.eclipse.org/r/#/c/28599,MERGED,8dc8b2a0003a054af9a1a09887dd4461d6885b12,ec311196362ba86341a1459288da644ea9cc283c,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
28693,https://git.eclipse.org/r/#/c/28693,MERGED,da6780856682b58a20af3667801a61412dedc45a,af5601b07ef42cfcbc0a652b7ea3177d2a45abe1,change_overall_coupling:0.142857142857;change_single_package_coupling:1.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,new_feature:FALSE;enhancement:FALSE;feature_removal:FALSE;updating_platform:FALSE;refactoring:FALSE;bug_fixing:TRUE;not_clear:FALSE;author_aware:FALSE;comments_aware:FALSE;not_aware:TRUE
28764,https://git.eclipse.org/r/#/c/28764,MERGED,82fc9dbdf76a502afe8f0e0be52319e012a73e63,c1ead909683d329bdbc054f70446ab194ffa8f99,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
28785,https://git.eclipse.org/r/#/c/28785,MERGED,1fc5e0878a008e026a5bd358dbf7ad80443313f8,fd4103f7fd6b79861c316c164f72b3131eb582a5,change_overall_coupling:0.285714285714;change_single_package_coupling:2.0;change_overall_cohesion:1.42857142857;change_single_package_cohesion:10.0,new_feature:FALSE;enhancement:TRUE;feature_removal:FALSE;updating_platform:FALSE;refactoring:FALSE;bug_fixing:FALSE;not_clear:FALSE;author_aware:FALSE;comments_aware:FALSE;not_aware:TRUE
28786,https://git.eclipse.org/r/#/c/28786,MERGED,c1ead909683d329bdbc054f70446ab194ffa8f99,8dc8b2a0003a054af9a1a09887dd4461d6885b12,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
28815,https://git.eclipse.org/r/#/c/28815,MERGED,ec311196362ba86341a1459288da644ea9cc283c,1fc5e0878a008e026a5bd358dbf7ad80443313f8,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
28860,https://git.eclipse.org/r/#/c/28860,MERGED,493521418a801d9246c917c81d4b6f63aeceb0aa,94045a03be31bfcff4dfedf69c75650632890fdf,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:-0.142857142857;change_single_package_cohesion:-1.0,new_feature:TRUE;enhancement:TRUE;feature_removal:FALSE;updating_platform:FALSE;refactoring:FALSE;bug_fixing:FALSE;not_clear:FALSE;author_aware:FALSE;comments_aware:FALSE;not_aware:TRUE
28878,https://git.eclipse.org/r/#/c/28878,MERGED,281f142759ba3417950fa4963d5cd99cc502f9e2,c9956555729f67ce6c378d506e3d31e55dc5b864,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
28933,https://git.eclipse.org/r/#/c/28933,MERGED,fd4103f7fd6b79861c316c164f72b3131eb582a5,281f142759ba3417950fa4963d5cd99cc502f9e2,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
28970,https://git.eclipse.org/r/#/c/28970,MERGED,94045a03be31bfcff4dfedf69c75650632890fdf,4cafb384eeebd3ec7921fb8a6512cf16280c12dd,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29295,https://git.eclipse.org/r/#/c/29295,ABANDONED,no_commit_id_in_repo,no_commit_id_in_repo,not_computed,not_manually_classified
29374,https://git.eclipse.org/r/#/c/29374,MERGED,4cafb384eeebd3ec7921fb8a6512cf16280c12dd,08d4c800163bc97f6b8e22d63c21f99bef318d4c,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29465,https://git.eclipse.org/r/#/c/29465,MERGED,6663bf84671f588f99f93c32019f0f805fd72f54,01043e3cca69c1a781a2a26f35eb89d480a25704,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29466,https://git.eclipse.org/r/#/c/29466,MERGED,08d4c800163bc97f6b8e22d63c21f99bef318d4c,6663bf84671f588f99f93c32019f0f805fd72f54,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29467,https://git.eclipse.org/r/#/c/29467,MERGED,01043e3cca69c1a781a2a26f35eb89d480a25704,e93f92ae8e4d3facf73b0443f5c6120eb30de6b8,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29468,https://git.eclipse.org/r/#/c/29468,MERGED,e93f92ae8e4d3facf73b0443f5c6120eb30de6b8,0540d9f51f08a331730f992b3385d8d7849ddeac,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29535,https://git.eclipse.org/r/#/c/29535,ABANDONED,no_commit_id_in_repo,no_commit_id_in_repo,not_computed,not_manually_classified
29536,https://git.eclipse.org/r/#/c/29536,ABANDONED,no_commit_id_in_repo,no_commit_id_in_repo,not_computed,not_manually_classified
29537,https://git.eclipse.org/r/#/c/29537,MERGED,ad8353b39d408984f28891fac144d5c21dba13e0,ddbbf219ef262f5054a9442903fbe00764eb1339,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29538,https://git.eclipse.org/r/#/c/29538,MERGED,ddbbf219ef262f5054a9442903fbe00764eb1339,843575ac944c3e81661759244749f2e5b7256a72,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29539,https://git.eclipse.org/r/#/c/29539,MERGED,0540d9f51f08a331730f992b3385d8d7849ddeac,82dc6d2ab6900a5edbc27df81bc0fbdedb8f8599,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29541,https://git.eclipse.org/r/#/c/29541,MERGED,6953408ddc5f5c67aab453f4a986bd610bbc1edf,736d6ac77499cfc204f5e69b39be7fb67ca4be0a,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29545,https://git.eclipse.org/r/#/c/29545,MERGED,9b2cd202e7e202845d1367af5778cb558a5cf539,6953408ddc5f5c67aab453f4a986bd610bbc1edf,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29714,https://git.eclipse.org/r/#/c/29714,MERGED,82dc6d2ab6900a5edbc27df81bc0fbdedb8f8599,ad8353b39d408984f28891fac144d5c21dba13e0,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29735,https://git.eclipse.org/r/#/c/29735,MERGED,843575ac944c3e81661759244749f2e5b7256a72,dbad2a413f17226503b3ca8d0881a0b7aa18f926,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29823,https://git.eclipse.org/r/#/c/29823,MERGED,b259a099084be4dfc7a437887740a3fc884aff2c,a6f004e7e813c615a45ce92f9e4f56e2745675fd,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29848,https://git.eclipse.org/r/#/c/29848,MERGED,a6f004e7e813c615a45ce92f9e4f56e2745675fd,9b2cd202e7e202845d1367af5778cb558a5cf539,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29849,https://git.eclipse.org/r/#/c/29849,MERGED,dbad2a413f17226503b3ca8d0881a0b7aa18f926,65717a241e288778b916e2ea059151b95364e8e5,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29850,https://git.eclipse.org/r/#/c/29850,MERGED,65717a241e288778b916e2ea059151b95364e8e5,b259a099084be4dfc7a437887740a3fc884aff2c,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
29887,https://git.eclipse.org/r/#/c/29887,MERGED,5444a117e1fffb854bb205a82e7f595ec0e6b895,50f61cb3a7a00c8d6b3321902cde69178e7cfc47,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
30009,https://git.eclipse.org/r/#/c/30009,MERGED,736d6ac77499cfc204f5e69b39be7fb67ca4be0a,dd91f06a18fa3d4494eb0330806fb6ea556d6ee9,change_overall_coupling:0.142857142857;change_single_package_coupling:1.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,new_feature:FALSE;enhancement:TRUE;feature_removal:FALSE;updating_platform:FALSE;refactoring:FALSE;bug_fixing:FALSE;not_clear:FALSE;author_aware:FALSE;comments_aware:FALSE;not_aware:TRUE
30010,https://git.eclipse.org/r/#/c/30010,MERGED,dd91f06a18fa3d4494eb0330806fb6ea556d6ee9,5444a117e1fffb854bb205a82e7f595ec0e6b895,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
30012,https://git.eclipse.org/r/#/c/30012,ABANDONED,no_commit_id_in_repo,no_commit_id_in_repo,not_computed,not_manually_classified
30045,https://git.eclipse.org/r/#/c/30045,MERGED,50f61cb3a7a00c8d6b3321902cde69178e7cfc47,f4aa27a83924fc37a7f503067bdbda90c0e9c4a3,change_overall_coupling:0.0;change_single_package_coupling:0.0;change_overall_cohesion:0.0;change_single_package_cohesion:0.0,not_manually_classified
